Month,Year,State Name,Parameter,Mean
8,2024,New Mexico,Ozone,0.0
8,2024,New Mexico,SO2,0.8
9,2024,New Mexico,CO,0.2
9,2024,New Mexico,NO2,5.3
9,2024,New Mexico,Ozone,0.0
9,2024,New Mexico,SO2,0.6
10,2024,New Mexico,CO,0.2
10,2024,New Mexico,NO2,7.0
10,2024,New Mexico,Ozone,0.0
10,2024,New Mexico,SO2,0.6
11,2024,New Mexico,CO,0.2
11,2024,New Mexico,NO2,8.3
11,2024,New Mexico,Ozone,0.0
11,2024,New Mexico,SO2,0.7
12,2024,New Mexico,CO,0.4
12,2024,New Mexico,NO2,11.1
12,2024,New Mexico,Ozone,0.0
12,2024,New Mexico,SO2,0.8
1,2025,New Mexico,CO,0.3
1,2025,New Mexico,NO2,9.3
1,2025,New Mexico,Ozone,0.0
1,2025,New Mexico,SO2,0.6
2,2025,New Mexico,CO,0.2
2,2025,New Mexico,NO2,8.1
2,2025,New Mexico,Ozone,0.0
2,2025,New Mexico,SO2,0.6
3,2025,New Mexico,CO,0.1
3,2025,New Mexico,NO2,5.7
3,2025,New Mexico,Ozone,0.0
3,2025,New Mexico,SO2,0.5
4,2025,New Mexico,CO,0.1
4,2025,New Mexico,NO2,0.4
4,2025,New Mexico,Ozone,0.0
5,2025,New Mexico,Ozone,0.0
6,2025,New Mexico,Ozone,0.0
1,2020,New York,CO,0.3
1,2020,New York,NO2,15.7
1,2020,New York,Ozone,0.0
1,2020,New York,SO2,0.6
2,2020,New York,CO,0.3
2,2020,New York,NO2,15.3
2,2020,New York,Ozone,0.0
2,2020,New York,SO2,0.7
3,2020,New York,CO,0.2
3,2020,New York,NO2,11.1
3,2020,New York,Ozone,0.0
3,2020,New York,SO2,0.7
4,2020,New York,CO,0.2
4,2020,New York,NO2,8.6
4,2020,New York,Ozone,0.0
4,2020,New York,SO2,0.6
5,2020,New York,CO,0.2
5,2020,New York,NO2,7.5
5,2020,New York,Ozone,0.0
5,2020,New York,SO2,0.5
6,2020,New York,CO,0.2
6,2020,New York,NO2,8.1
6,2020,New York,Ozone,0.0
6,2020,New York,SO2,0.3
7,2020,New York,CO,0.2
7,2020,New York,NO2,8.0
7,2020,New York,Ozone,0.0
7,2020,New York,SO2,0.2
8,2020,New York,CO,0.2
8,2020,New York,NO2,8.9
8,2020,New York,Ozone,0.0
8,2020,New York,SO2,0.3
9,2020,New York,CO,0.2
9,2020,New York,NO2,8.8
9,2020,New York,Ozone,0.0
9,2020,New York,SO2,0.3
10,2020,New York,CO,0.2
10,2020,New York,NO2,11.7
10,2020,New York,Ozone,0.0
10,2020,New York,SO2,0.3
11,2020,New York,CO,0.3
11,2020,New York,NO2,15.7
11,2020,New York,Ozone,0.0
11,2020,New York,SO2,0.5
12,2020,New York,CO,0.3
12,2020,New York,NO2,14.7
12,2020,New York,Ozone,0.0
12,2020,New York,SO2,0.6
1,2021,New York,CO,0.3
1,2021,New York,NO2,13.9
1,2021,New York,Ozone,0.0
1,2021,New York,SO2,0.6
2,2021,New York,CO,0.3
2,2021,New York,NO2,15.9
2,2021,New York,Ozone,0.0
2,2021,New York,SO2,0.8
3,2021,New York,CO,0.2
3,2021,New York,NO2,13.2
3,2021,New York,Ozone,0.0
3,2021,New York,SO2,0.4
4,2021,New York,CO,0.2
4,2021,New York,NO2,11.3
4,2021,New York,Ozone,0.0
4,2021,New York,SO2,0.6
5,2021,New York,CO,0.2
5,2021,New York,NO2,9.2
5,2021,New York,Ozone,0.0
5,2021,New York,SO2,0.4
6,2021,New York,CO,0.2
6,2021,New York,NO2,9.3
6,2021,New York,Ozone,0.0
6,2021,New York,SO2,0.2
7,2021,New York,CO,0.2
7,2021,New York,NO2,7.3
7,2021,New York,Ozone,0.0
7,2021,New York,SO2,0.3
8,2021,New York,CO,0.2
8,2021,New York,NO2,8.2
8,2021,New York,Ozone,0.0
8,2021,New York,SO2,0.2
9,2021,New York,CO,0.2
9,2021,New York,NO2,7.7
9,2021,New York,Ozone,0.0
9,2021,New York,SO2,0.2
10,2021,New York,CO,0.2
10,2021,New York,NO2,9.1
10,2021,New York,Ozone,0.0
10,2021,New York,SO2,0.7
11,2021,New York,CO,0.3
11,2021,New York,NO2,13.6
11,2021,New York,Ozone,0.0
11,2021,New York,SO2,0.5
12,2021,New York,CO,0.2
12,2021,New York,NO2,13.3
12,2021,New York,Ozone,0.0
12,2021,New York,SO2,0.6
1,2022,New York,CO,0.3
1,2022,New York,NO2,14.9
1,2022,New York,Ozone,0.0
1,2022,New York,SO2,0.8
2,2022,New York,CO,0.3
2,2022,New York,NO2,14.6
2,2022,New York,Ozone,0.0
2,2022,New York,SO2,0.7
3,2022,New York,CO,0.2
3,2022,New York,NO2,12.8
3,2022,New York,Ozone,0.0
3,2022,New York,SO2,0.8
4,2022,New York,CO,0.2
4,2022,New York,NO2,10.0
4,2022,New York,Ozone,0.0
4,2022,New York,SO2,0.8
5,2022,New York,CO,0.2
5,2022,New York,NO2,8.8
5,2022,New York,Ozone,0.0
5,2022,New York,SO2,0.7
6,2022,New York,CO,0.2
6,2022,New York,NO2,8.8
6,2022,New York,Ozone,0.0
6,2022,New York,SO2,0.4
7,2022,New York,CO,0.2
7,2022,New York,NO2,8.5
7,2022,New York,Ozone,0.0
7,2022,New York,SO2,0.3
8,2022,New York,CO,0.2
8,2022,New York,NO2,8.5
8,2022,New York,Ozone,0.0
8,2022,New York,SO2,0.3
9,2022,New York,CO,0.2
9,2022,New York,NO2,8.7
9,2022,New York,Ozone,0.0
9,2022,New York,SO2,0.4
10,2022,New York,CO,0.2
10,2022,New York,NO2,12.5
10,2022,New York,Ozone,0.0
10,2022,New York,SO2,0.3
11,2022,New York,CO,0.2
11,2022,New York,NO2,13.3
11,2022,New York,Ozone,0.0
11,2022,New York,SO2,0.3
12,2022,New York,CO,0.3
12,2022,New York,NO2,14.4
12,2022,New York,Ozone,0.0
12,2022,New York,SO2,0.8
1,2023,New York,CO,0.3
1,2023,New York,NO2,13.6
1,2023,New York,Ozone,0.0
1,2023,New York,SO2,0.9
2,2023,New York,CO,0.3
2,2023,New York,NO2,14.4
2,2023,New York,Ozone,0.0
2,2023,New York,SO2,0.8
3,2023,New York,CO,0.2
3,2023,New York,NO2,12.5
3,2023,New York,Ozone,0.0
3,2023,New York,SO2,0.8
4,2023,New York,CO,0.2
4,2023,New York,NO2,10.0
4,2023,New York,Ozone,0.0
4,2023,New York,SO2,0.8
5,2023,New York,CO,0.2
5,2023,New York,NO2,9.4
5,2023,New York,Ozone,0.0
5,2023,New York,SO2,0.7
6,2023,New York,CO,0.3
6,2023,New York,NO2,8.7
6,2023,New York,Ozone,0.0
6,2023,New York,SO2,0.4
7,2023,New York,CO,0.3
7,2023,New York,NO2,8.4
7,2023,New York,Ozone,0.0
7,2023,New York,SO2,0.2
8,2023,New York,CO,0.3
8,2023,New York,NO2,7.4
8,2023,New York,Ozone,0.0
8,2023,New York,SO2,0.3
9,2023,New York,CO,0.2
9,2023,New York,NO2,8.5
9,2023,New York,Ozone,0.0
9,2023,New York,SO2,0.6
10,2023,New York,CO,0.3
10,2023,New York,NO2,11.7
10,2023,New York,Ozone,0.0
10,2023,New York,SO2,0.2
11,2023,New York,CO,0.2
11,2023,New York,NO2,13.9
11,2023,New York,Ozone,0.0
11,2023,New York,SO2,0.5
12,2023,New York,CO,0.3
12,2023,New York,NO2,14.4
12,2023,New York,Ozone,0.0
12,2023,New York,SO2,1.0
1,2024,New York,CO,0.2
1,2024,New York,NO2,13.5
1,2024,New York,Ozone,0.0
1,2024,New York,SO2,1.1
2,2024,New York,CO,0.3
2,2024,New York,NO2,13.4
2,2024,New York,Ozone,0.0
2,2024,New York,SO2,0.7
3,2024,New York,CO,0.2
3,2024,New York,NO2,10.3
3,2024,New York,Ozone,0.0
3,2024,New York,SO2,0.8
4,2024,New York,CO,0.2
4,2024,New York,NO2,10.2
4,2024,New York,Ozone,0.0
4,2024,New York,SO2,1.1
5,2024,New York,CO,0.2
5,2024,New York,NO2,8.9
5,2024,New York,Ozone,0.0
5,2024,New York,SO2,0.5
6,2024,New York,CO,0.2
6,2024,New York,NO2,8.1
6,2024,New York,Ozone,0.0
6,2024,New York,SO2,0.4
7,2024,New York,CO,0.2
7,2024,New York,NO2,8.3
7,2024,New York,Ozone,0.0
7,2024,New York,SO2,0.3
8,2024,New York,CO,0.2
8,2024,New York,NO2,8.1
8,2024,New York,Ozone,0.0
8,2024,New York,SO2,0.3
9,2024,New York,CO,0.2
9,2024,New York,NO2,8.3
9,2024,New York,Ozone,0.0
9,2024,New York,SO2,0.5
10,2024,New York,CO,0.2
10,2024,New York,NO2,12.0
10,2024,New York,Ozone,0.0
10,2024,New York,SO2,0.4
11,2024,New York,CO,0.2
11,2024,New York,NO2,10.5
11,2024,New York,Ozone,0.0
11,2024,New York,SO2,0.7
12,2024,New York,CO,0.2
12,2024,New York,NO2,13.7
12,2024,New York,Ozone,0.0
12,2024,New York,SO2,0.7
1,2025,New York,CO,0.2
1,2025,New York,NO2,12.6
1,2025,New York,Ozone,0.0
1,2025,New York,SO2,0.6
2,2025,New York,CO,0.2
2,2025,New York,NO2,13.1
2,2025,New York,Ozone,0.0
2,2025,New York,SO2,0.9
3,2025,New York,CO,0.2
3,2025,New York,NO2,11.1
3,2025,New York,Ozone,0.0
3,2025,New York,SO2,0.8
4,2025,New York,CO,0.2
4,2025,New York,NO2,9.8
4,2025,New York,Ozone,0.0
4,2025,New York,SO2,0.6
5,2025,New York,CO,0.2
5,2025,New York,Ozone,0.0
6,2025,New York,CO,0.2
6,2025,New York,Ozone,0.0
7,2025,New York,CO,0.2
1,2020,North Carolina,CO,0.3
1,2020,North Carolina,NO2,8.1
1,2020,North Carolina,Ozone,0.0
1,2020,North Carolina,SO2,0.3
2,2020,North Carolina,CO,0.3
2,2020,North Carolina,NO2,8.0
2,2020,North Carolina,Ozone,0.0
2,2020,North Carolina,SO2,0.2
3,2020,North Carolina,CO,0.3
3,2020,North Carolina,NO2,5.6
3,2020,North Carolina,Ozone,0.0
3,2020,North Carolina,SO2,0.4
4,2020,North Carolina,CO,0.2
4,2020,North Carolina,NO2,4.0
4,2020,North Carolina,Ozone,0.0
4,2020,North Carolina,SO2,0.2
5,2020,North Carolina,CO,0.2
5,2020,North Carolina,NO2,3.9
5,2020,North Carolina,Ozone,0.0
5,2020,North Carolina,SO2,0.2
6,2020,North Carolina,CO,0.2
6,2020,North Carolina,NO2,3.8
6,2020,North Carolina,Ozone,0.0
6,2020,North Carolina,SO2,0.2
7,2020,North Carolina,CO,0.2
7,2020,North Carolina,NO2,4.5
7,2020,North Carolina,Ozone,0.0
7,2020,North Carolina,SO2,0.3
8,2020,North Carolina,CO,0.2
8,2020,North Carolina,NO2,4.2
8,2020,North Carolina,Ozone,0.0
8,2020,North Carolina,SO2,0.2
